"Date","Price","Open","High","Low","Vol.","Change %"
"04/21/2016","17.4635","17.2820","17.5250","17.2344","","1.08%"
"04/20/2016","17.2768","17.3050","17.3835","17.1936","","-0.19%"
"04/19/2016","17.3102","17.4370","17.4510","17.2277","","-0.72%"
"04/18/2016","17.4362","17.5462","17.7608","17.4136","","-0.69%"
"04/15/2016","17.5574","17.4512","17.6014","17.3851","","0.65%"
"04/14/2016","17.4442","17.4316","17.5850","17.3201","","0.10%"
"04/13/2016","17.4260","17.4813","17.5656","17.4212","","-0.29%"
"04/12/2016","17.4765","17.6448","17.6788","17.4358","","-0.90%"
"04/11/2016","17.6348","17.7795","17.8357","17.5807","","-0.73%"
"04/08/2016","17.7650","17.8784","17.8960","17.6939","","-0.59%"
"04/07/2016","17.8705","17.6550","17.9564","17.6009","","1.24%"
"04/06/2016","17.6511","17.6953","17.8535","17.6189","","-0.19%"
"04/05/2016","17.6850","17.4855","17.7794","17.4674","","1.17%"
"04/04/2016","17.4800","17.3312","17.4939","17.2975","","0.92%"
"04/01/2016","17.3200","17.2812","17.4902","17.2447","","0.24%"
"03/31/2016","17.2786","17.2294","17.3807","17.0973","","0.32%"
"03/30/2016","17.2235","17.3440","17.3542","17.1655","","-0.64%"
"03/29/2016","17.3340","17.4338","17.5534","17.2735","","-0.55%"
"03/28/2016","17.4300","17.5712","17.5985","17.4094","","-0.59%"
"03/25/2016","17.5326","17.6124","17.6237","17.5266","","-0.44%"
"03/24/2016","17.6098","17.5910","17.7039","17.5549","","0.18%"
"03/23/2016","17.5787","17.3387","17.6113","17.3249","","1.43%"
"03/22/2016","17.3311","17.4135","17.5328","17.3047","","-0.42%"
"03/21/2016","17.4049","17.3865","17.4907","17.3513","","0.08%"
"03/18/2016","17.3910","17.3115","17.4419","17.2259","","0.47%"
"03/17/2016","17.3100","17.6044","17.6357","17.3089","","-1.59%"
"03/16/2016","17.5900","17.8890","17.9928","17.5900","","-1.62%"
"03/15/2016","17.8800","17.7476","17.9821","17.7372","","0.75%"
"03/14/2016","17.7464","17.6924","17.8321","17.6861","","0.30%"
"03/11/2016","17.6925","17.8075","17.8520","17.6540","","-0.67%"
"03/10/2016","17.8121","17.7590","17.9534","17.6142","","0.30%"
"03/09/2016","17.7590","17.9297","17.9497","17.7000","","-0.94%"
"03/08/2016","17.9279","17.7495","17.9487","17.7362","","1.00%"
"03/07/2016","17.7500","17.7664","17.8817","17.6957","","0.00%"
"03/04/2016","17.7500","17.9215","17.9712","17.7293","","-0.92%"
"03/03/2016","17.9155","17.8213","17.9995","17.8092","","0.59%"
"03/02/2016","17.8100","17.9139","17.9796","17.7838","","-0.56%"
"03/01/2016","17.9100","18.1379","18.1724","17.8458","","-1.19%"
"02/29/2016","18.1250","18.2824","18.3188","18.0388","","-0.82%"
"02/26/2016","18.2746","18.1298","18.2921","17.9834","","0.82%"
"02/25/2016","18.1251","18.2128","18.2570","18.0643","","-0.44%"
"02/24/2016","18.2052","18.2104","18.3750","18.1369","","-0.02%"
"02/23/2016","18.2088","18.0787","18.2541","18.0350","","0.77%"
"02/22/2016","18.0700","18.2363","18.2486","17.9928","","-0.82%"
"02/19/2016","18.2200","18.2942","18.3651","18.1496","","-0.33%"
"02/18/2016","18.2800","18.3660","18.3974","18.0588","","-0.40%"
"02/17/2016","18.3525","18.8815","18.9506","17.9560","","-2.79%"
"02/16/2016","18.8800","18.8300","18.8989","18.7141","","0.31%"
"02/15/2016","18.8224","18.9197","18.9770","18.7806","","-0.41%"
"02/12/2016","18.9000","19.1500","19.2351","18.8848","","-1.25%"
"02/11/2016","19.1400","18.9388","19.4451","18.8967","","1.11%"
"02/10/2016","18.9300","18.8050","18.9624","18.6259","","0.68%"
"02/09/2016","18.8017","18.6750","18.9370","18.6317","","0.70%"
"02/08/2016","18.6716","18.4463","18.8038","18.3645","","1.24%"
"02/05/2016","18.4423","18.2825","18.4789","18.1640","","0.94%"
"02/04/2016","18.2700","18.1660","18.3412","18.0153","","0.58%"
"02/03/2016","18.1650","18.4780","18.6129","18.1508","","-1.70%"
"02/02/2016","18.4785","18.2348","18.5489","18.2217","","1.33%"
"02/01/2016","18.2367","18.1075","18.4165","18.1075","","0.76%"
"01/29/2016","18.1000","18.3311","18.3562","18.1014","","-1.20%"
"01/28/2016","18.3200","18.4700","18.4837","18.1924","","-0.76%"
"01/27/2016","18.4600","18.4640","18.5530","18.3406","","0.00%"
"01/26/2016","18.4600","18.6040","18.6827","18.3879","","-0.75%"
"01/25/2016","18.6000","18.4433","18.6487","18.4114","","0.92%"
"01/22/2016","18.4300","18.7253","18.7606","18.3632","","-1.58%"
"01/21/2016","18.7266","18.5300","18.8062","18.4222","","1.12%"
"01/20/2016","18.5200","18.2764","18.6802","18.2502","","1.33%"
"01/19/2016","18.2764","18.2095","18.3037","18.0401","","0.42%"
"01/18/2016","18.2000","18.2674","18.3103","18.1562","","-0.33%"
"01/15/2016","18.2595","17.8833","18.3323","17.8495","","2.14%"
"01/14/2016","17.8773","17.9498","18.0159","17.8426","","-0.37%"
"01/13/2016","17.9432","17.8971","17.9587","17.7625","","0.30%"
"01/12/2016","17.8900","17.8850","17.9819","17.7267","","0.06%"
"01/11/2016","17.8800","17.9279","18.0110","17.7808","","-0.28%"
"01/08/2016","17.9300","17.8504","17.9780","17.7050","","0.45%"
"01/07/2016","17.8500","17.5375","17.8558","17.5120","","1.83%"
"01/06/2016","17.5300","17.3475","17.5638","17.3218","","1.11%"
"01/05/2016","17.3367","17.3100","17.3838","17.2538","","0.19%"
"01/04/2016","17.3044","17.2139","17.3944","17.1938","","0.78%"
"01/01/2016","17.1700","17.1800","17.1800","17.1800","","0.00%"
"12/31/2015","17.1700","17.3800","17.4194","17.1767","","-1.19%"
"12/30/2015","17.3762","17.2500","17.4066","17.2438","","0.76%"
"12/29/2015","17.2445","17.2432","17.2794","17.1540","","-0.01%"
"12/28/2015","17.2468","17.2293","17.3133","17.2284","","0.16%"
"12/25/2015","17.2200","17.2250","17.2321","17.2250","","0.00%"
"12/24/2015","17.2200","17.2225","17.3211","17.2040","","0.00%"
"12/23/2015","17.2200","17.1921","17.2539","17.1525","","0.19%"
"12/22/2015","17.1868","17.1603","17.2404","17.0947","","0.21%"
"12/21/2015","17.1500","17.1298","17.2298","17.0275","","0.06%"
"12/18/2015","17.1400","17.0490","17.1477","16.9543","","0.59%"
"12/17/2015","17.0400","16.9825","17.1574","16.9230","","0.38%"
"12/16/2015","16.9752","17.1115","17.1951","16.8944","","-0.73%"
"12/15/2015","17.1000","17.3130","17.3536","17.1025","","-1.19%"
"12/14/2015","17.3065","17.3298","17.4687","17.2897","","-0.48%"
"12/11/2015","17.3901","17.1936","17.4404","17.1793","","1.17%"
"12/10/2015","17.1897","17.0638","17.2137","17.0287","","0.77%"
"12/09/2015","17.0580","17.0270","17.1020","16.9210","","0.21%"
"12/08/2015","17.0220","16.8889","17.0793","16.8809","","0.80%"
"12/07/2015","16.8869","16.6618","16.9791","16.6600","","1.44%"
"12/04/2015","16.6473","16.7128","16.7757","16.6450","","-0.38%"
"12/03/2015","16.7114","16.5687","16.7576","16.5225","","0.89%"
"12/02/2015","16.5637","16.5235","16.6239","16.4984","","0.29%"
"12/01/2015","16.5156","16.5733","16.5810","16.4679","","-0.34%"
"11/30/2015","16.5715","16.6322","16.6352","16.5491","","-0.29%"
"11/27/2015","16.6202","16.5613","16.6349","16.5364","","0.35%"
"11/26/2015","16.5621","16.5028","16.5738","16.4942","","0.39%"
"11/25/2015","16.4974","16.5357","16.5900","16.4855","","-0.22%"
"11/24/2015","16.5333","16.5493","16.5716","16.4365","","-0.03%"
"11/23/2015","16.5388","16.5258","16.6309","16.4805","","0.05%"
"11/20/2015","16.5305","16.6190","16.6604","16.4555","","-0.51%"
"11/19/2015","16.6160","16.7355","16.7431","16.5492","","-0.72%"
"11/18/2015","16.7366","16.7205","16.8291","16.6949","","0.11%"
"11/17/2015","16.7190","16.7684","16.8038","16.7070","","-0.29%"
"11/16/2015","16.7681","16.6872","16.8417","16.6773","","0.53%"
"11/13/2015","16.6802","16.7375","16.7955","16.6685","","-0.31%"
"11/12/2015","16.7323","16.7327","16.8205","16.6890","","0.02%"
"11/11/2015","16.7294","16.7519","16.7724","16.6508","","-0.14%"
"11/10/2015","16.7533","16.7729","16.8481","16.7148","","-0.10%"
"11/09/2015","16.7705","16.8324","16.9236","16.7567","","-0.15%"
"11/06/2015","16.7951","16.6071","16.8864","16.5964","","1.16%"
"11/05/2015","16.6031","16.5408","16.6326","16.5094","","0.41%"
"11/04/2015","16.5345","16.3982","16.5628","16.3552","","0.84%"
"11/03/2015","16.3967","16.4422","16.5137","16.3675","","-0.25%"
"11/02/2015","16.4372","16.5072","16.5344","16.4364","","-0.33%"
"10/30/2015","16.4920","16.6319","16.6359","16.4797","","-0.83%"
"10/29/2015","16.6303","16.6395","16.6983","16.5824","","-0.03%"
"10/28/2015","16.6345","16.5434","16.6550","16.4215","","0.59%"
"10/27/2015","16.5375","16.5320","16.6122","16.5003","","0.04%"
"10/26/2015","16.5309","16.5912","16.5985","16.4695","","-0.37%"
"10/23/2015","16.5922","16.4786","16.6182","16.3914","","0.70%"
"10/22/2015","16.4763","16.6577","16.6634","16.4601","","-1.07%"
"10/21/2015","16.6541","16.5580","16.7137","16.5448","","0.58%"
"10/20/2015","16.5579","16.4910","16.6183","16.4476","","0.43%"
"10/19/2015","16.4872","16.4239","16.5369","16.3564","","0.38%"
"10/16/2015","16.4248","16.3907","16.5037","16.3444","","0.22%"
"10/15/2015","16.3880","16.4690","16.4907","16.3245","","-0.51%"
"10/14/2015","16.4719","16.6593","16.6653","16.4402","","-1.04%"
"10/13/2015","16.6458","16.4588","16.6643","16.4588","","1.14%"
"10/12/2015","16.4575","16.4253","16.5020","16.3922","","0.17%"
"10/09/2015","16.4290","16.4606","16.4952","16.3723","","-0.17%"
"10/08/2015","16.4573","16.6520","16.6908","16.4547","","-1.16%"
"10/07/2015","16.6504","16.6549","16.6771","16.4915","","0.01%"
"10/06/2015","16.6490","16.7883","16.8490","16.6274","","-0.86%"
"10/05/2015","16.7939","16.7793","16.7963","16.5802","","0.22%"
"10/02/2015","16.7574","16.9238","17.0246","16.7173","","-0.94%"
"10/01/2015","16.9158","16.9198","16.9354","16.7799","","-0.01%"
"09/30/2015","16.9173","17.0263","17.0433","16.8550","","-0.62%"
"09/29/2015","17.0233","17.0724","17.1485","16.9575","","-0.27%"
"09/28/2015","17.0688","16.9646","17.1255","16.9153","","0.61%"
"09/25/2015","16.9650","16.8706","17.0280","16.7073","","0.57%"
"09/24/2015","16.8681","17.1145","17.3442","16.7950","","-1.43%"
"09/23/2015","17.1130","16.8862","17.1534","16.8338","","1.34%"
"09/22/2015","16.8871","16.6621","16.9194","16.6337","","1.36%"
"09/21/2015","16.6602","16.6365","16.7586","16.5564","","0.07%"
"09/18/2015","16.6485","16.5980","16.6705","16.4250","","0.35%"
"09/17/2015","16.5902","16.5511","16.6220","16.3653","","0.26%"
"09/16/2015","16.5464","16.6866","16.7015","16.5400","","-0.84%"
"09/15/2015","16.6859","16.7522","16.7925","16.6818","","-0.39%"
