"Date","Price","Open","High","Low","Vol.","Change %"
"04/21/2022","1,945.40","1,955.00","1,955.20","1,935.80","0.47K","-0.38%"
"04/20/2022","1,952.90","1,949.90","1,957.80","1,938.70","0.63K","-0.17%"
"04/19/2022","1,956.30","1,978.60","1,981.00","1,943.50","0.78K","-1.38%"
"04/18/2022","1,983.60","1,974.80","2,000.00","1,972.50","0.51K","0.58%"
"04/14/2022","1,972.20","1,977.50","1,981.10","1,961.20","0.57K","-0.49%"
"04/13/2022","1,981.90","1,968.60","1,982.40","1,963.70","0.53K","0.44%"
"04/12/2022","1,973.20","1,953.50","1,979.20","1,951.00","1.00K","1.44%"
"04/11/2022","1,945.10","1,949.50","1,970.80","1,940.80","0.40K","0.14%"
"04/08/2022","1,942.40","1,931.30","1,948.90","1,928.70","0.96K","0.40%"
"04/07/2022","1,934.70","1,923.80","1,937.10","1,920.40","1.19K","0.78%"
"04/06/2022","1,919.70","1,924.80","1,932.00","1,914.00","1.21K","-0.23%"
"04/05/2022","1,924.10","1,934.40","1,945.00","1,918.10","1.19K","-0.34%"
"04/04/2022","1,930.60","1,924.50","1,938.00","1,917.80","2.01K","0.50%"
"04/01/2022","1,920.90","1,939.30","1,940.90","1,919.00","1.09K","-1.55%"
"03/31/2022","1,951.10","1,935.40","1,951.90","1,921.50","1.46K","0.77%"
"03/30/2022","1,936.10","1,922.40","1,940.00","1,917.80","2.38K","1.25%"
"03/29/2022","1,912.20","1,922.40","1,929.40","1,888.30","128.05K","-1.42%"
"03/28/2022","1,939.80","1,958.70","1,959.80","1,915.70","181.37K","-0.74%"
"03/25/2022","1,954.20","1,957.80","1,965.10","1,942.60","147.90K","-0.41%"
"03/24/2022","1,962.20","1,944.10","1,967.20","1,937.40","181.20K","1.29%"
"03/23/2022","1,937.30","1,920.90","1,948.80","1,915.60","153.31K","0.82%"
"03/22/2022","1,921.50","1,936.10","1,939.50","1,909.80","153.28K","-0.41%"
"03/21/2022","1,929.50","1,922.40","1,941.80","1,917.20","146.41K","0.01%"
"03/18/2022","1,929.30","1,943.90","1,946.20","1,918.00","150.88K","-0.72%"
"03/17/2022","1,943.20","1,928.40","1,951.00","1,924.00","149.83K","1.78%"
"03/16/2022","1,909.20","1,920.10","1,930.10","1,895.20","195.46K","-1.06%"
"03/15/2022","1,929.70","1,953.70","1,956.90","1,908.10","220.37K","-1.59%"
"03/14/2022","1,960.80","1,988.70","1,994.80","1,952.00","162.20K","-1.22%"
"03/11/2022","1,985.00","2,000.30","2,004.00","1,960.60","262.09K","-0.77%"
"03/10/2022","2,000.40","1,992.80","2,015.10","1,975.00","303.27K","0.61%"
"03/09/2022","1,988.20","2,060.20","2,068.50","1,981.00","360.35K","-2.70%"
"03/08/2022","2,043.30","2,001.00","2,078.80","1,985.80","447.65K","2.37%"
"03/07/2022","1,995.90","1,978.50","2,007.50","1,964.20","372.19K","1.49%"
"03/04/2022","1,966.60","1,938.50","1,974.90","1,931.50","241.53K","1.59%"
"03/03/2022","1,935.90","1,931.70","1,944.60","1,923.10","180.21K","0.71%"
"03/02/2022","1,922.30","1,945.30","1,951.40","1,916.00","227.98K","-1.11%"
"03/01/2022","1,943.80","1,908.40","1,952.60","1,903.00","224.00K","2.27%"
"02/28/2022","1,900.70","1,921.00","1,935.20","1,892.20","249.27K","0.69%"
"02/25/2022","1,887.60","1,906.50","1,925.00","1,884.40","229.78K","-1.96%"
"02/24/2022","1,925.40","1,911.10","1,975.00","1,880.00","2.71K","0.84%"
"02/23/2022","1,909.40","1,900.30","1,911.50","1,890.40","1.98K","0.16%"
"02/22/2022","1,906.40","1,902.50","1,916.80","1,888.70","2.19K","-0.05%"
"02/21/2022","1,907.40","1,903.50","1,918.30","1,889.70","334.59K","0.45%"
"02/18/2022","1,898.80","1,901.20","1,903.50","1,887.50","0.64K","-0.12%"
"02/17/2022","1,901.00","1,870.60","1,902.30","1,869.90","0.96K","1.63%"
"02/16/2022","1,870.50","1,854.30","1,873.40","1,851.70","0.43K","0.83%"
"02/15/2022","1,855.10","1,872.00","1,880.10","1,844.70","0.88K","-0.71%"
"02/14/2022","1,868.30","1,861.40","1,875.00","1,851.10","0.86K","1.48%"
"02/11/2022","1,841.10","1,827.40","1,866.40","1,821.50","0.95K","0.26%"
"02/10/2022","1,836.40","1,833.10","1,842.20","1,821.00","0.79K","0.04%"
"02/09/2022","1,835.60","1,826.10","1,835.80","1,824.70","0.88K","0.48%"
"02/08/2022","1,826.80","1,820.70","1,828.70","1,815.70","0.93K","0.33%"
"02/07/2022","1,820.80","1,807.80","1,823.30","1,807.80","1.41K","0.77%"
"02/04/2022","1,806.80","1,804.60","1,814.50","1,792.40","1.62K","0.20%"
