"Date","Price","Open","High","Low","Vol.","Change %"
"09/09/2019","191.09","192.08","192.17","190.12","24.41M","-0.21%"
"09/06/2019","191.49","191.93","192.07","191.07","19.49M","-0.10%"
"09/05/2019","191.68","190.29","192.22","190.24","34.06M","1.83%"
"09/04/2019","188.23","187.33","188.39","186.80","21.68M","1.44%"
"09/03/2019","185.55","186.16","187.08","184.93","28.03M","-0.97%"
"08/30/2019","187.37","188.84","188.87","186.31","26.33M","-0.24%"
"08/29/2019","187.82","187.27","188.36","186.58","25.43M","1.53%"
"08/28/2019","184.99","183.74","185.30","182.81","21.85M","0.36%"
"08/27/2019","184.33","185.98","186.32","183.61","28.08M","-0.21%"
"08/26/2019","184.72","184.09","184.77","182.98","27.69M","1.51%"
"08/23/2019","181.97","186.66","188.35","181.46","55.44M","-3.17%"
"08/22/2019","187.92","188.88","189.36","186.44","24.27M","-0.32%"
"08/21/2019","188.53","188.56","189.13","187.86","20.75M","0.89%"
"08/20/2019","186.87","187.90","188.54","186.82","19.94M","-0.78%"
"08/19/2019","188.33","187.93","188.73","187.40","22.57M","1.59%"
"08/16/2019","185.38","184.01","185.85","184.00","34.79M","1.61%"
"08/15/2019","182.45","183.01","183.49","181.06","36.85M","-0.11%"
"08/14/2019","182.66","185.21","185.85","182.32","51.00M","-2.99%"
"08/13/2019","188.29","184.17","189.58","183.92","40.47M","2.19%"
"08/12/2019","184.25","185.24","185.80","183.40","24.64M","-1.15%"
"08/09/2019","186.39","187.22","187.90","184.93","33.61M","-0.94%"
"08/08/2019","188.16","185.05","188.22","184.47","38.42M","2.18%"
"08/07/2019","184.15","181.22","184.41","179.80","49.99M","0.54%"
"08/06/2019","183.16","182.28","183.70","180.97","41.90M","1.40%"
"08/05/2019","180.64","183.41","183.41","179.11","75.04M","-3.53%"
"08/02/2019","187.25","188.72","188.89","186.11","55.21M","-1.47%"
"08/01/2019","190.05","191.41","194.88","189.13","63.25M","-0.50%"
"07/31/2019","191.00","194.21","194.33","189.22","41.63M","-1.38%"
"07/30/2019","193.68","193.06","194.44","192.89","18.71M","-0.43%"
"07/29/2019","194.52","195.08","195.08","193.29","20.45M","-0.34%"
"07/26/2019","195.19","194.42","195.45","194.33","20.43M","1.03%"
"07/25/2019","193.20","194.38","194.42","192.83","23.43M","-0.95%"
"07/24/2019","195.05","192.97","195.06","192.93","20.42M","0.70%"
"07/23/2019","193.69","193.48","193.71","192.19","23.79M","0.65%"
"07/22/2019","192.43","191.40","192.84","191.34","18.95M","0.80%"
"07/19/2019","190.91","193.72","193.73","190.71","29.39M","-0.73%"
"07/18/2019","192.32","191.20","192.69","190.59","29.07M","0.11%"
"07/17/2019","192.10","193.10","193.39","192.08","16.77M","-0.49%"
"07/16/2019","193.05","193.76","193.99","192.46","20.19M","-0.52%"
"07/15/2019","194.05","193.87","194.09","193.34","15.61M","0.32%"
"07/12/2019","193.43","192.53","193.44","192.35","20.21M","0.58%"
"07/11/2019","192.32","192.78","193.24","191.71","23.74M","-0.07%"
"07/10/2019","192.46","191.69","192.99","191.37","28.37M","1.00%"
"07/09/2019","190.56","188.69","190.80","188.55","19.19M","0.50%"
"07/08/2019","189.61","189.76","189.77","188.83","17.60M","-0.70%"
"07/05/2019","190.95","190.05","191.30","189.29","21.42M","-0.20%"
"07/03/2019","191.34","190.35","191.34","190.19","15.79M","0.75%"
"07/02/2019","189.91","189.09","189.93","188.56","18.04M","0.40%"
"07/01/2019","189.16","190.20","190.47","188.28","31.19M","1.35%"
"06/28/2019","186.64","186.85","187.05","185.97","21.18M","0.13%"
"06/27/2019","186.40","186.37","186.84","185.89","19.71M","0.38%"
"06/26/2019","185.69","186.03","187.23","185.39","22.60M","0.47%"
"06/25/2019","184.83","187.96","188.04","184.55","33.92M","-1.72%"
"06/24/2019","188.06","188.42","188.62","187.96","19.38M","-0.22%"
"06/21/2019","188.47","188.47","189.67","188.07","39.98M","-0.15%"
"06/20/2019","188.75","189.62","189.66","187.06","40.92M","0.93%"
"06/19/2019","187.01","186.63","187.43","185.47","31.67M","0.38%"
"06/18/2019","186.31","185.78","187.62","185.33","48.18M","1.45%"
"06/17/2019","183.64","182.91","184.15","182.74","20.38M","0.60%"
"06/14/2019","182.54","182.34","183.01","181.84","22.84M","-0.43%"
"06/13/2019","183.32","183.02","183.77","182.64","23.72M","0.59%"
"06/12/2019","182.24","182.78","183.18","181.90","27.76M","-0.58%"
"06/11/2019","183.30","184.97","185.30","182.68","41.26M","0.14%"
"06/10/2019","183.05","182.13","184.75","182.11","41.39M","1.17%"
"06/07/2019","180.94","178.41","181.67","178.24","45.89M","1.93%"
"06/06/2019","177.52","176.43","177.95","175.64","29.91M","0.79%"
"06/05/2019","176.12","176.51","176.52","174.29","34.41M","0.74%"
"06/04/2019","174.82","171.89","174.88","171.28","47.80M","2.82%"
"06/03/2019","170.03","173.43","173.86","169.18","75.84M","-2.20%"
"05/31/2019","173.86","174.62","175.20","173.78","45.45M","-1.60%"
"05/30/2019","176.68","176.45","177.18","175.68","30.35M","0.42%"
"05/29/2019","175.94","176.36","176.91","175.00","42.18M","-0.82%"
"05/28/2019","177.40","178.58","179.57","177.38","24.76M","-0.38%"
