date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2024-05-26,12,0.118136294,0.31426,0.5676037,-0.19612372,0.43923387,0.9656903,0.08333333333333333,0.3333333333333333,-0.07154232896864414,-0.030506414640694857,-0.12458139024674893,-0.1079983909924825,0.1235590914126938,-0.6363636363636364
2024-05-27,7,0.2644301,0.17721984,0.55835,0.08721026,0.5792642,0.9635205,0.2857142857142857,0.14285714285714285,-0.0591024748980999,-0.027857626508921384,0.1463127352297306,-0.012929591039816538,0.13799772429844018,-0.41666666666666663
2024-05-28,41,0.27851278,0.2845079,0.43697935,-0.0059951004,0.59864104,0.973502,0.2682926829268293,0.2926829268292683,-0.04855600260198116,-0.026939303427934647,0.04256090223789215,-0.038302853082617126,0.14003356727213184,4.857142857142857
2024-05-29,44,0.21581186,0.32071602,0.46347216,-0.10490415,0.57239985,0.96565366,0.20454545454545456,0.3181818181818182,-0.029937605187296868,-0.02434922270476818,-0.07496654726564884,-0.007896330828468004,0.11994492038851272,0.07317073170731714
2024-05-30,42,0.23863147,0.26934943,0.49201912,-0.030717935,0.5476134,0.9602206,0.19047619047619047,0.23809523809523808,-0.05010612942278385,-0.013455971516668797,0.01938819400966167,-0.0472057294100523,0.10665532769582615,-0.045454545454545414
2024-05-31,42,0.2539466,0.30343732,0.44261605,-0.049490724,0.56559503,0.9652365,0.23809523809523808,0.30952380952380953,-0.020779530331492425,-0.003666187450289726,-0.028711193427443504,-0.06170427054166794,0.07049899082185145,0.0
2024-06-01,9,0.14116316,0.26736608,0.5914708,-0.12620296,0.3208042,0.61356866,0.1111111111111111,0.3333333333333333,-0.06346217356622219,0.001848740503191948,-0.06274078227579594,-0.06880387167135875,0.05055614309604239,-0.7857142857142857
2024-06-07,6,0.09441662,0.28656408,0.6190193,-0.19214745,0.4772143,0.9618459,0.0,0.3333333333333333,-0.10069264322519303,-0.009556199423968792,-0.09145480543375015,-0.12261370941996574,0.06432454933212171,-0.33333333333333337
2024-06-08,3,0.05590993,0.028034212,0.91605586,0.027875721,0.037136074,0.042545285,0.0,0.0,-0.0741366684436798,-0.013916856981813908,0.10201238989830017,-0.09682489434878032,0.08593104676222452,-0.5
2024-06-09,33,0.18706402,0.3313656,0.4815704,-0.14430158,0.51854914,0.9684589,0.12121212121212122,0.30303030303030304,-0.09685339704155922,-0.027326376177370548,-0.047448181360960004,-0.10285776853561401,0.08659425300100912,10.0
2024-06-10,31,0.28398526,0.28392598,0.43208876,5.9294125e-05,0.59356153,0.97204554,0.22580645161290322,0.2903225806451613,-0.08694339346475317,-0.0372006342475288,0.08700268758984749,-0.03878885427426818,0.09572364473503427,-0.06060606060606055
2024-06-11,66,0.2064454,0.3568043,0.43675032,-0.15035892,0.5610992,0.96955305,0.15151515151515152,0.3787878787878788,-0.09177458536214544,-0.02534651166843105,-0.05858432996683405,-0.09820039986880147,0.09876180656628715,1.129032258064516
2024-06-12,26,0.21144411,0.3649532,0.42360273,-0.15350908,0.5229017,0.96683586,0.19230769230769232,0.34615384615384615,-0.08404691171235754,-0.030166809513139013,-0.06946216869764613,-0.10126956720462961,0.09007417670616692,-0.6060606060606061
2024-06-13,30,0.23532234,0.27787825,0.4867994,-0.042555906,0.49262875,0.9730717,0.16666666666666666,0.3,-0.09813323717899039,-0.04766262087123323,0.055577331300446536,-0.115474633872509,0.07186121026236485,0.15384615384615374
2024-06-14,23,0.36252648,0.20262365,0.43484986,0.15990284,0.5521299,0.95581084,0.391304347826087,0.13043478260869565,-0.03729235332793905,-0.050099995612072235,0.1971951941806765,-0.012054048478603363,0.12903407520618865,-0.23333333333333328
2024-06-15,25,0.33572957,0.32644567,0.3378248,0.0092839245,0.65389717,0.96628076,0.32,0.36,-0.03544742725789547,-0.0536781700056963,0.044731351733207705,0.0422102864831686,0.129765515048101,0.08695652173913038
2024-06-16,7,0.41449124,0.2603555,0.32515326,0.15413573,0.6443119,0.8186701,0.42857142857142855,0.2857142857142857,0.025451502576470376,-0.04722193281249929,0.12868423126637935,0.1077741663902998,0.13374423556753848,-0.72
2024-06-24,37,0.299787,0.22927804,0.47093496,0.07050897,0.56723034,0.9586757,0.2972972972972973,0.21621621621621623,0.07025511302053929,-0.04076011112974811,0.0002538587898015948,0.07797621004283428,0.08876450573985645,4.285714285714286
2024-06-25,26,0.20308322,0.19076064,0.6061561,0.012322577,0.45450547,0.9491069,0.07692307692307693,0.15384615384615385,0.0812308095395565,-0.03024417531760264,-0.06890823282301425,0.07898909412324429,0.07338949707577516,-0.29729729729729726
2024-06-26,76,0.24192388,0.28822717,0.46984893,-0.04630329,0.5551182,0.9719539,0.2236842105263158,0.27631578947368424,0.03998958319425583,-0.03606557414950658,-0.08629287406802177,0.012176085884372393,0.07601897399516865,1.923076923076923
2024-06-27,43,0.19010203,0.3920119,0.41788608,-0.20190987,0.5708147,0.96676785,0.18604651162790697,0.3953488372093023,-0.0022491756826639175,-0.03635488168420124,-0.19966069422662258,-0.07863019468883674,0.13394726742848123,-0.4342105263157895
2024-06-28,25,0.36387998,0.36914194,0.26697814,-0.005261974,0.7192261,0.9745725,0.4,0.36,-0.03412871723994613,-0.04097849339796085,0.028866743296384813,-0.08449171157553792,0.10276039239752546,-0.41860465116279066
2024-06-29,10,0.16372132,0.47985902,0.35641965,-0.3161377,0.49781537,0.96551394,0.1,0.5,-0.1114580518566072,-0.05648562344340462,-0.20467964941635727,-0.17443651504193744,0.14223192690729336,-0.6
2024-06-30,10,0.114542626,0.6385304,0.24692702,-0.5239877,0.3832949,0.9656153,0.0,0.8,-0.21872010929509997,-0.07743980134455342,-0.30526760118082163,-0.2817957952308158,0.2111001033443364,0.0
2024-07-01,23,0.2926013,0.22867844,0.47872028,0.063922845,0.5381781,0.96689916,0.2608695652173913,0.17391304347826086,-0.19667488215491175,-0.07270776233253855,0.2605977269820869,-0.25873418897390366,0.23768810160064638,1.2999999999999998
2024-07-03,2,0.061350808,0.025019173,0.91363,0.036331635,0.069069415,0.0409616,0.0,0.0,-0.1490265811793506,-0.0684166443961658,0.18535821614786982,-0.14124441022674242,0.25927560797633464,-0.9130434782608696
2024-07-04,33,0.3601832,0.2269136,0.41290325,0.13326958,0.5877441,0.96647704,0.3939393939393939,0.21212121212121213,-0.12132027074694633,-0.05544301769314188,0.25458984896540643,0.07784135267138481,0.2846401345094369,15.5
2024-07-05,23,0.3117446,0.34371185,0.34454355,-0.031967245,0.6238973,0.96680886,0.34782608695652173,0.34782608695652173,-0.06448617950081825,-0.04743400751231093,0.032518934458494186,0.04587798938155174,0.263609363937032,-0.303030303030303
2024-07-06,20,0.27484882,0.30538756,0.41976365,-0.030538738,0.64140224,0.9577657,0.3,0.25,0.03420361503958702,-0.05035473047373671,-0.06474235281348228,0.02358786513408025,0.06941178055695642,-0.13043478260869568
2024-07-07,10,0.17573261,0.2680115,0.5562559,-0.0922789,0.53579974,0.9062873,0.1,0.3,0.002963266521692276,-0.04775359644172568,-0.09524216428399086,-0.0515949601928393,0.08588768489757762,-0.5
