Date,Price
2016-10-03,688.5
2016-10-04,697.2000122070312
2016-10-05,693.9000244140625
2016-10-06,691.0999755859375
2016-10-07,695.0999755859375
2016-10-10,699.9000244140625
2016-10-11,698.0999755859375
2016-10-12,693.5
2016-10-13,689.0
2016-10-14,692.7000122070312
2016-10-17,685.4000244140625
2016-10-18,691.2999877929688
2016-10-19,692.9000244140625
2016-10-20,694.2999877929688
2016-10-21,693.0
2016-10-24,689.4000244140625
2016-10-25,693.0
2016-10-26,687.2000122070312
2016-10-27,691.0
2016-10-28,691.7999877929688
2016-10-31,687.0
2016-11-01,683.2000122070312
2016-11-02,677.4000244140625
2016-11-03,671.7000122070312
2016-11-04,661.7999877929688
2016-11-07,674.2000122070312
2016-11-08,677.5
2016-11-09,684.5
2016-11-10,678.7999877929688
2016-11-11,668.5999755859375
2016-11-14,670.5
2016-11-15,674.5
2016-11-16,670.5
2016-11-17,675.5
2016-11-18,673.7999877929688
2016-11-21,673.9000244140625
2016-11-22,678.0999755859375
2016-11-23,678.2999877929688
2016-11-24,680.0
2016-11-25,680.9000244140625
2016-11-28,676.5999755859375
2016-11-29,674.5999755859375
2016-11-30,675.7000122070312
2016-12-01,672.9000244140625
2016-12-02,670.7000122070312
2016-12-05,671.7999877929688
2016-12-06,675.4000244140625
2016-12-07,687.2999877929688
2016-12-08,690.5
2016-12-09,693.0999755859375
2016-12-12,686.4000244140625
2016-12-13,694.2999877929688
2016-12-14,692.0
2016-12-15,691.7999877929688
2016-12-16,692.5
2016-12-19,694.2999877929688
2016-12-20,697.2000122070312
2016-12-21,696.2000122070312
2016-12-22,698.2999877929688
2016-12-23,702.7999877929688
2016-12-28,702.4000244140625
2016-12-29,703.5
2016-12-30,701.2000122070312
2017-01-03,708.9000244140625
2017-01-04,709.2999877929688
2017-01-05,710.0
2017-01-06,711.2999877929688
2017-01-09,714.0
2017-01-10,717.4000244140625
2017-01-11,719.0999755859375
2017-01-12,719.5999755859375
2017-01-13,724.0999755859375
2017-01-16,723.0999755859375
2017-01-17,712.7000122070312
2017-01-18,715.2999877929688
2017-01-19,712.2000122070312
2017-01-20,710.7999877929688
2017-01-23,706.5999755859375
2017-01-24,707.2000122070312
2017-01-25,708.0999755859375
2017-01-26,708.2000122070312
2017-01-27,710.7999877929688
2017-01-30,704.0999755859375
2017-01-31,702.0999755859375
2017-02-01,702.5999755859375
2017-02-02,706.0999755859375
2017-02-03,710.2999877929688
2017-02-06,708.2999877929688
2017-02-07,709.7999877929688
2017-02-08,710.4000244140625
2017-02-09,714.9000244140625
2017-02-10,717.5999755859375
2017-02-13,719.7000122070312
2017-02-14,718.5
2017-02-15,722.0
2017-02-16,721.5
2017-02-17,724.2000122070312
2017-02-20,724.7000122070312
2017-02-21,721.7999877929688
2017-02-22,723.5999755859375
2017-02-23,724.0999755859375
2017-02-24,721.4000244140625
2017-02-27,722.7999877929688
2017-02-28,722.5
2017-03-01,734.2999877929688
2017-03-02,736.2999877929688
2017-03-03,734.5999755859375
2017-03-06,732.5
2017-03-07,730.5
2017-03-08,730.5999755859375
2017-03-09,729.5
2017-03-10,731.7999877929688
2017-03-13,734.7999877929688
2017-03-14,733.5
2017-03-15,734.0
2017-03-16,733.7000122070312
2017-03-17,733.7000122070312
2017-03-20,735.2999877929688
2017-03-21,730.7999877929688
2017-03-22,726.0
2017-03-23,727.7000122070312
2017-03-24,727.0
2017-03-27,722.2999877929688
2017-03-28,726.7000122070312
2017-03-29,730.5999755859375
2017-03-30,730.7999877929688
2017-03-31,725.5
2017-04-03,721.2999877929688
2017-04-04,725.2000122070312
2017-04-05,725.9000244140625
2017-04-06,723.5
2017-04-07,728.7000122070312
2017-04-10,729.2000122070312
2017-04-11,730.7999877929688
2017-04-12,729.5
2017-04-13,727.4000244140625
2017-04-18,709.4000244140625
2017-04-19,706.4000244140625
2017-04-20,707.5999755859375
2017-04-21,705.7999877929688
2017-04-24,721.2000122070312
2017-04-25,721.9000244140625
2017-04-26,723.2999877929688
2017-04-27,719.4000244140625
2017-04-28,715.4000244140625
2017-05-02,719.5
2017-05-03,718.5
2017-05-04,720.2000122070312
2017-05-05,724.9000244140625
2017-05-08,725.5999755859375
2017-05-09,729.0999755859375
2017-05-10,733.2000122070312
2017-05-11,734.7999877929688
2017-05-12,739.5
2017-05-15,741.5
2017-05-16,747.5999755859375
2017-05-17,745.7999877929688
2017-05-18,742.2000122070312
2017-05-19,746.2999877929688
2017-05-22,749.2000122070312
2017-05-23,747.5
2017-05-24,751.0999755859375
2017-05-25,751.2999877929688
2017-05-26,754.0999755859375
2017-05-30,751.0
2017-05-31,749.9000244140625
2017-06-01,753.7999877929688
2017-06-02,753.4000244140625
2017-06-05,751.4000244140625
2017-06-06,752.2000122070312
2017-06-07,746.5999755859375
2017-06-08,744.4000244140625
2017-06-09,752.4000244140625
2017-06-12,751.7000122070312
2017-06-13,750.7000122070312
2017-06-14,748.5
2017-06-15,733.5
2017-06-16,737.9000244140625
2017-06-19,743.7999877929688
2017-06-20,738.4000244140625
2017-06-21,735.7000122070312
2017-06-22,734.9000244140625
2017-06-23,733.0
2017-06-26,735.2000122070312
2017-06-27,734.7999877929688
2017-06-28,730.0999755859375
2017-06-29,726.5999755859375
2017-06-30,723.0
2017-07-03,728.9000244140625
2017-07-04,726.7000122070312
2017-07-05,729.0
2017-07-06,726.0999755859375
2017-07-07,727.4000244140625
2017-07-10,729.0999755859375
2017-07-11,724.7000122070312
2017-07-12,733.5999755859375
2017-07-13,733.2000122070312
2017-07-14,729.7000122070312
2017-07-17,732.5
2017-07-18,731.0999755859375
2017-07-19,735.9000244140625
2017-07-20,740.9000244140625
2017-07-21,736.7000122070312
2017-07-24,729.5999755859375
2017-07-25,735.7000122070312
2017-07-26,736.7999877929688
2017-07-27,736.2999877929688
2017-07-28,728.7999877929688
2017-07-31,729.9000244140625
2017-08-01,734.9000244140625
2017-08-02,733.5999755859375
2017-08-03,741.5
2017-08-04,744.4000244140625
2017-08-07,746.7999877929688
2017-08-08,747.2000122070312
2017-08-09,743.4000244140625
2017-08-10,736.5999755859375
2017-08-11,728.2999877929688
2017-08-14,733.2000122070312
2017-08-15,736.5
2017-08-16,740.7000122070312
2017-08-17,738.0
2017-08-18,731.0
2017-08-21,731.0
2017-08-22,736.9000244140625
2017-08-23,737.4000244140625
2017-08-24,739.2000122070312
2017-08-25,738.9000244140625
2017-08-29,732.9000244140625
2017-08-30,735.0999755859375
2017-08-31,741.5999755859375
2017-09-01,742.0
2017-09-04,739.2000122070312
2017-09-05,736.0999755859375
2017-09-06,733.2999877929688
2017-09-07,738.7999877929688
2017-09-08,736.9000244140625
2017-09-11,740.2999877929688
2017-09-12,738.7000122070312
2017-09-13,736.2999877929688
2017-09-14,718.9000244140625
2017-09-15,710.2000122070312
2017-09-18,715.0
2017-09-19,717.0
2017-09-20,717.0
2017-09-21,716.0
2017-09-22,720.5
2017-09-25,719.5999755859375
2017-09-26,718.4000244140625
2017-09-27,721.9000244140625
2017-09-28,722.7999877929688
2017-09-29,727.5999755859375
2017-10-02,734.0
2017-10-03,736.7999877929688
2017-10-04,737.0
2017-10-05,741.5
2017-10-06,743.0
2017-10-09,741.5
2017-10-10,744.5999755859375
2017-10-11,744.5
2017-10-12,746.7000122070312
2017-10-13,745.2999877929688
2017-10-16,744.2999877929688
2017-10-17,742.9000244140625
2017-10-18,745.5999755859375
2017-10-19,743.9000244140625
2017-10-20,743.7999877929688
2017-10-23,743.7999877929688
2017-10-24,743.7000122070312
2017-10-25,736.4000244140625
2017-10-26,741.0999755859375
2017-10-27,742.5
2017-10-30,741.2000122070312
2017-10-31,741.2999877929688
2017-11-01,740.5999755859375
2017-11-02,747.5999755859375
2017-11-03,747.9000244140625
2017-11-06,748.2999877929688
2017-11-07,743.2999877929688
2017-11-08,744.7999877929688
2017-11-09,741.5999755859375
2017-11-10,736.2999877929688
2017-11-13,734.7999877929688
2017-11-14,734.2000122070312
