date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2024-01-02,19,0.20313658,0.43470612,0.36215732,-0.23156954,0.6222825,0.97226727,0.15789473684210525,0.42105263157894735,-0.3342254012823105,-0.37215305198915305,0.10265585780143738,-0.3178182492653529,0.14265951941066946,2.1666666666666665
2024-01-03,5,0.16300608,0.6600062,0.17698766,-0.49700016,0.703105,0.96351385,0.2,0.6,-0.3559505730867386,-0.3912155479658395,-0.14104958474636076,-0.3023958057165146,0.16016441297216558,-0.736842105263158
2024-01-04,7,0.17231765,0.6211463,0.20653597,-0.4488287,0.66615355,0.9737509,0.14285714285714285,0.5714285714285714,-0.3798567205667496,-0.41813004021532835,-0.06897197663784027,-0.39246613283952075,0.16406479012807232,0.3999999999999999
2024-01-05,8,0.4498735,0.35066026,0.19946623,0.099213235,0.7935922,0.9649181,0.5,0.375,-0.2513605758547783,-0.3791663114447147,0.35057381093502044,-0.28220520665248233,0.23870361787351124,0.1428571428571428
2024-01-08,7,0.48032394,0.41518113,0.10449492,0.06514282,0.84350944,0.96466255,0.5714285714285714,0.42857142857142855,-0.2026084691286087,-0.3454018772114068,0.26775128692388533,-0.09482421477635701,0.2787995264077047,-0.125
2024-01-09,6,0.24901569,0.5705974,0.18038686,-0.32158172,0.73589855,0.96583205,0.16666666666666666,0.6666666666666666,-0.2206109046936035,-0.3637748171109706,-0.10097081661224366,-0.05240855614344279,0.28399478700113234,-0.1428571428571429
2024-01-10,8,0.19933875,0.71069205,0.08996917,-0.5113533,0.6143371,0.9699266,0.125,0.875,-0.22348153591156006,-0.36601337683387103,-0.287871778011322,-0.2559307391444842,0.2875374248818593,0.33333333333333326
2024-01-11,5,0.2647918,0.5451468,0.19006145,-0.28035504,0.7667324,0.9321257,0.2,0.6,-0.1897868037223816,-0.36007553529925646,-0.0905682325363159,-0.3710966904958089,0.26338548739593187,-0.375
2024-01-12,9,0.22045106,0.6949921,0.08455683,-0.47454107,0.61649626,0.9431399,0.2222222222222222,0.7777777777777778,-0.3045376643538475,-0.357652296544984,-0.1700034037232399,-0.42208313941955566,0.22869894427233986,0.8
2024-01-15,7,0.051582277,0.38058367,0.5678341,-0.3290014,0.4097137,0.9581468,0.0,0.2857142857142857,-0.38336650729179383,-0.34297306281514467,0.05436511039733888,-0.36129916707674664,0.102564262024186,-0.2222222222222222
