Date,Price
2015-12-24,7587.5
2015-12-29,7752.5
2015-12-30,7706.5
2015-12-31,7671.5
2016-01-04,7433.5
2016-01-05,7502.5
2016-01-06,7479.0
2016-01-07,7361.5
2016-01-08,7251.0
2016-01-11,7167.5
2016-01-12,7334.5
2016-01-13,7314.0
2016-01-14,7180.0
2016-01-15,7095.0
2016-01-18,7101.0
2016-01-19,7201.0
2016-01-20,6980.5
2016-01-21,7181.0
2016-01-22,7244.5
2016-01-25,7297.0
2016-01-26,7218.0
2016-01-27,7188.5
2016-01-28,7092.0
2016-01-29,7293.5
2016-02-01,7284.5
2016-02-02,7232.5
2016-02-03,6934.0
2016-02-04,6983.5
2016-02-05,6852.5
2016-02-08,6671.0
2016-02-09,6724.5
2016-02-10,6777.5
2016-02-11,6640.5
2016-02-12,6810.0
2016-02-15,6932.0
2016-02-16,6967.5
2016-02-17,7145.5
2016-02-18,7139.0
2016-02-19,7135.0
2016-02-22,7333.5
2016-02-23,7269.0
2016-02-24,7221.0
2016-02-25,7387.5
2016-02-26,7507.5
2016-02-29,7484.5
2016-03-01,7549.5
2016-03-02,7531.0
2016-03-03,7442.0
2016-03-04,7482.5
2016-03-07,7435.0
2016-03-08,7399.0
2016-03-09,7386.0
2016-03-10,7324.5
2016-03-11,7399.5
2016-03-14,7489.5
2016-03-15,7554.5
2016-03-16,7621.0
2016-03-17,7459.0
2016-03-18,7476.5
2016-03-21,7528.0
2016-03-22,7661.5
2016-03-23,7690.0
2016-03-24,7610.0
2016-03-29,7600.0
2016-03-30,7654.0
2016-03-31,7644.5
2016-04-01,7789.0
2016-04-04,7738.5
2016-04-05,7774.0
2016-04-06,7837.5
2016-04-07,7800.0
2016-04-08,7780.5
2016-04-11,7729.0
2016-04-12,7709.5
2016-04-13,7845.0
2016-04-14,7890.0
2016-04-15,7864.5
2016-04-18,7817.5
2016-04-19,7731.0
2016-04-20,7763.5
2016-04-21,7784.0
2016-04-22,7571.5
2016-04-25,7537.0
2016-04-26,7483.0
2016-04-27,7414.5
2016-04-28,7465.0
2016-04-29,7224.0
2016-05-03,7305.0
2016-05-04,7290.5
2016-05-05,7301.0
2016-05-06,7299.0
2016-05-09,7389.5
2016-05-10,7424.0
2016-05-11,7429.5
2016-05-12,7318.5
2016-05-13,7450.0
2016-05-16,7431.5
2016-05-17,7382.5
2016-05-18,7296.5
2016-05-19,7224.0
2016-05-20,7391.5
2016-05-23,7416.5
2016-05-24,7434.0
2016-05-25,7455.5
2016-05-26,7494.0
2016-05-27,7560.5
2016-05-31,7614.5
2016-06-01,7701.0
2016-06-02,7669.5
2016-06-03,7598.0
2016-06-06,7675.5
2016-06-07,7625.5
2016-06-08,7615.0
2016-06-09,7644.5
2016-06-10,7654.5
2016-06-13,7660.0
2016-06-14,7646.0
2016-06-15,7642.0
2016-06-16,7635.0
2016-06-17,7509.5
2016-06-20,7426.0
2016-06-21,7377.5
2016-06-22,7410.0
2016-06-23,7381.5
2016-06-24,7788.5
2016-06-27,7803.5
2016-06-28,7829.0
2016-06-29,7904.5
2016-06-30,8085.0
2016-07-01,8193.0
2016-07-04,8160.0
2016-07-05,8265.0
2016-07-06,8388.5
2016-07-07,8427.0
2016-07-08,8537.0
2016-07-11,8599.5
2016-07-12,8481.5
2016-07-13,8494.5
2016-07-14,8436.0
2016-07-15,8491.0
2016-07-18,8511.0
2016-07-19,8586.0
2016-07-20,8659.0
2016-07-21,8632.5
2016-07-22,8717.5
2016-07-25,8693.5
2016-07-26,8690.0
2016-07-27,8774.0
2016-07-28,8764.0
2016-07-29,8732.0
2016-08-01,8836.0
2016-08-02,8657.0
2016-08-03,8670.0
2016-08-04,8837.0
2016-08-05,8990.5
2016-08-08,8973.5
2016-08-09,9061.5
2016-08-10,8999.0
2016-08-11,9072.5
2016-08-12,9099.0
2016-08-15,9206.0
2016-08-16,9069.0
2016-08-17,9005.0
2016-08-18,8966.0
2016-08-19,9032.5
2016-08-22,8946.0
2016-08-23,8970.0
2016-08-24,8913.5
2016-08-25,8899.0
2016-08-26,8944.0
2016-08-30,8940.5
2016-08-31,8914.0
2016-09-01,8786.0
2016-09-02,8853.0
2016-09-05,8820.5
2016-09-06,8788.5
2016-09-07,8862.5
2016-09-08,8859.0
2016-09-09,8783.0
2016-09-12,8709.0
2016-09-13,8765.5
2016-09-14,8854.0
2016-09-15,8919.0
2016-09-16,9004.5
2016-09-19,9057.5
2016-09-20,9093.5
2016-09-21,9106.5
2016-09-22,9138.0
2016-09-23,9231.5
2016-09-26,9110.5
2016-09-27,9157.5
2016-09-28,9163.0
2016-09-29,9144.5
2016-09-30,9170.0
2016-10-03,9281.5
2016-10-04,9368.5
2016-10-05,9376.5
2016-10-06,9413.5
2016-10-07,9584.0
2016-10-10,9687.5
2016-10-11,9682.5
2016-10-12,9676.5
2016-10-13,9598.0
2016-10-14,9691.0
2016-10-17,9646.0
2016-10-18,9643.5
2016-10-19,9634.0
2016-10-20,9633.0
2016-10-21,9721.5
2016-10-24,9833.5
