"Date","Price","Open","High","Low","Vol.","Change %"
"01/30/2025","1.1953","1.1949","1.1966","1.1916","","0.03%"
"01/29/2025","1.1949","1.1929","1.1958","1.1919","","0.17%"
"01/28/2025","1.1929","1.1911","1.1938","1.1905","","0.15%"
"01/27/2025","1.1911","1.1891","1.1919","1.1873","","0.14%"
"01/24/2025","1.1894","1.1858","1.1900","1.1813","","0.29%"
"01/23/2025","1.1860","1.1834","1.1865","1.1822","","0.22%"
"01/22/2025","1.1834","1.1847","1.1863","1.1813","","-0.11%"
"01/21/2025","1.1847","1.1833","1.1853","1.1814","","0.12%"
"01/20/2025","1.1833","1.1853","1.1860","1.1799","","-0.11%"
"01/17/2025","1.1846","1.1886","1.1889","1.1829","","-0.34%"
"01/16/2025","1.1886","1.1900","1.1903","1.1849","","-0.12%"
"01/15/2025","1.1900","1.1851","1.1917","1.1829","","0.41%"
"01/14/2025","1.1851","1.1910","1.1930","1.1823","","-0.50%"
"01/13/2025","1.1910","1.1903","1.1927","1.1869","","-0.05%"
"01/10/2025","1.1916","1.1951","1.2010","1.1911","","-0.28%"
"01/09/2025","1.1949","1.1980","1.1989","1.1893","","-0.26%"
"01/08/2025","1.1980","1.2067","1.2074","1.1972","","-0.72%"
"01/07/2025","1.2067","1.2050","1.2077","1.2037","","0.13%"
"01/06/2025","1.2051","1.2056","1.2071","1.2020","","0.01%"
"01/03/2025","1.2050","1.2062","1.2073","1.2041","","-0.10%"
"01/02/2025","1.2062","1.2085","1.2098","1.2010","","-0.21%"
"01/01/2025","1.2087","1.2086","1.2110","1.2081","","0.01%"
"12/31/2024","1.2086","1.2060","1.2104","1.2035","","0.22%"
"12/30/2024","1.2060","1.2058","1.2090","1.2045","","-0.04%"
"12/27/2024","1.2065","1.2018","1.2075","1.2006","","0.39%"
"12/26/2024","1.2018","1.2063","1.2070","1.2011","","-0.40%"
"12/25/2024","1.2066","1.2067","1.2072","1.2043","","-0.01%"
"12/24/2024","1.2067","1.2048","1.2087","1.2041","","0.17%"
"12/23/2024","1.2047","1.2050","1.2084","1.2025","","-0.05%"
"12/20/2024","1.2053","1.2065","1.2092","1.2027","","-0.10%"
"12/19/2024","1.2065","1.2144","1.2163","1.2056","","-0.66%"
"12/18/2024","1.2145","1.2114","1.2155","1.2079","","0.25%"
"12/17/2024","1.2115","1.2065","1.2124","1.2052","","0.42%"
"12/16/2024","1.2064","1.2010","1.2091","1.2006","","0.40%"
"12/13/2024","1.2016","1.2108","1.2115","1.2012","","-0.76%"
"12/12/2024","1.2108","1.2149","1.2158","1.2086","","-0.34%"
"12/11/2024","1.2149","1.2131","1.2161","1.2105","","0.15%"
"12/10/2024","1.2131","1.2081","1.2140","1.2070","","0.41%"
"12/09/2024","1.2081","1.2064","1.2095","1.2050","","0.20%"
"12/06/2024","1.2057","1.2052","1.2080","1.2034","","0.04%"
"12/05/2024","1.2052","1.2086","1.2093","1.2044","","-0.27%"
"12/04/2024","1.2085","1.2059","1.2095","1.2044","","0.22%"
"12/03/2024","1.2058","1.2056","1.2071","1.2027","","0.02%"
"12/02/2024","1.2056","1.2044","1.2095","1.2030","","0.10%"
"11/29/2024","1.2044","1.2022","1.2048","1.2001","","0.18%"
"11/28/2024","1.2022","1.2001","1.2030","1.1989","","0.17%"
"11/27/2024","1.2001","1.1985","1.2005","1.1967","","0.14%"
"11/26/2024","1.1984","1.1978","1.2008","1.1953","","0.05%"
"11/25/2024","1.1978","1.2038","1.2092","1.1957","","-0.40%"
"11/22/2024","1.2026","1.2018","1.2098","1.1973","","0.07%"
"11/21/2024","1.2018","1.1997","1.2026","1.1987","","0.16%"
"11/20/2024","1.1999","1.1968","1.2031","1.1962","","0.25%"
"11/19/2024","1.1969","1.1961","1.2005","1.1937","","0.05%"
"11/18/2024","1.1963","1.1979","1.1993","1.1942","","-0.08%"
"11/15/2024","1.1972","1.2026","1.2034","1.1961","","-0.47%"
"11/14/2024","1.2028","1.2029","1.2042","1.2011","","-0.01%"
"11/13/2024","1.2029","1.1999","1.2040","1.1977","","0.25%"
"11/12/2024","1.1999","1.2079","1.2086","1.1995","","-0.65%"
