"Date","Price","Open","High","Low","Vol.","Change %"
"12/19/2018","25.3663","25.3901","25.5189","25.1984","","-0.10%"
"12/18/2018","25.3915","25.3459","25.5255","25.3082","","0.16%"
"12/17/2018","25.3519","25.4729","25.5446","25.2396","","-0.47%"
"12/14/2018","25.4708","25.7113","25.8419","25.4052","","-0.95%"
"12/13/2018","25.7144","25.3584","25.7531","25.3203","","1.40%"
"12/12/2018","25.3584","25.2292","25.5048","25.1766","","0.50%"
"12/11/2018","25.2332","25.5114","25.7126","25.1828","","-1.08%"
"12/10/2018","25.5093","25.7976","25.8622","25.4743","","-1.11%"
"12/07/2018","25.7966","26.0190","26.0921","25.7141","","-0.85%"
"12/06/2018","26.0190","26.1052","26.3687","25.9650","","-0.33%"
"12/05/2018","26.1063","26.1014","26.2469","25.9640","","0.05%"
"12/04/2018","26.0932","25.9093","26.2137","25.8074","","0.71%"
"12/03/2018","25.9093","26.0545","26.0979","25.4418","","-0.47%"
"11/30/2018","26.0320","25.8911","26.0698","25.8365","","0.52%"
"11/29/2018","25.8961","26.0300","26.0419","25.7477","","-0.52%"
"11/28/2018","26.0310","26.1088","26.2309","25.9269","","-0.30%"
"11/27/2018","26.1088","26.4612","26.4746","26.0405","","-1.33%"
"11/26/2018","26.4615","26.2340","26.4636","26.0797","","1.18%"
"11/23/2018","26.1534","26.1585","26.2256","26.0162","","-0.02%"
"11/22/2018","26.1585","25.8673","26.1951","25.8518","","1.12%"
"11/21/2018","25.8694","26.0351","26.1057","25.7728","","-0.64%"
"11/20/2018","26.0351","26.1918","26.3498","25.9464","","-0.59%"
"11/19/2018","26.1897","25.8591","26.2437","25.8234","","1.23%"
"11/16/2018","25.8716","25.8413","26.1788","25.7295","","0.09%"
"11/15/2018","25.8484","26.5147","26.5569","25.7590","","-2.55%"
"11/14/2018","26.5259","26.5866","26.7273","26.2788","","-0.20%"
"11/13/2018","26.5795","26.1702","26.7011","26.0770","","1.56%"
"11/12/2018","26.1702","26.1020","26.2651","25.9505","","0.13%"
"11/09/2018","26.1352","26.3794","26.5361","26.0222","","-0.93%"
"11/08/2018","26.3797","26.0863","26.4002","25.9877","","1.14%"
"11/07/2018","26.0834","25.8384","26.1816","25.7516","","0.95%"
"11/06/2018","25.8387","25.9373","26.1405","25.8059","","-0.36%"
"11/05/2018","25.9333","26.0987","26.2185","25.9081","","-0.21%"
"11/02/2018","25.9885","26.2246","26.2808","25.8881","","-0.92%"
"11/01/2018","26.2286","25.9657","26.2763","25.9130","","1.01%"
