date,news_volume,sent_pos_mean,sent_neg_mean,sent_neu_mean,sent_score_mean,sent_score_std,sent_max_neg,sent_pos_ratio,sent_neg_ratio,sent_score_ma5,sent_score_ma20,sent_surprise,sent_momentum_3d,sent_vol_5d,news_volume_chg
2020-10-30,49,0.3470627,0.26402253,0.38891473,0.0830402,0.51968783,0.9656839,0.40816326530612246,0.20408163265306123,-0.05317652523517609,-0.08952885186299682,0.1362167254090309,-0.03225166847308477,0.13791397749658876,-0.804
2020-10-31,84,0.24002557,0.30861434,0.4513601,-0.06858877,0.6079312,0.97183764,0.20238095238095238,0.32142857142857145,-0.06062743663787842,-0.09157537166029214,-0.007961334288120271,-0.07635206977526347,0.13744447161070245,0.7142857142857142
2020-11-01,117,0.20175044,0.26921946,0.5290301,-0.06746904,0.50607264,0.97511417,0.18803418803418803,0.21367521367521367,-0.04656256288290024,-0.0887161498889327,-0.02090647518634796,-0.017672536273797352,0.13102199079633123,0.3928571428571428
2020-12-01,250,0.3373846,0.23164059,0.43097478,0.10574402,0.57035536,0.9736655,0.336,0.236,-0.03815624564886093,-0.08239983823150396,0.1439002647995949,-0.010104596614837646,0.14084604863096623,1.1367521367521367
2021-01-01,249,0.23245053,0.30222976,0.46531975,-0.06977923,0.5722044,0.9746378,0.18875502008032127,0.30522088353413657,-0.003410564363002777,-0.07958696689456701,-0.066368667781353,-0.010501417020956675,0.0896450563590631,-0.0040000000000000036
2021-02-01,250,0.26599982,0.2842588,0.44974136,-0.018258998,0.5610117,0.97415936,0.256,0.284,-0.02367040403187275,-0.06936601800844074,0.005411405861377717,0.005901929611961047,0.07556351682353908,0.004016064257028162
2021-03-01,250,0.34904182,0.20794667,0.4430115,0.14109513,0.5502078,0.97046417,0.36,0.168,0.018266376480460166,-0.05518430126830935,0.12282875515520572,0.01768563377360503,0.09896455749363353,0.0
2021-04-01,250,0.35119665,0.26244494,0.3863584,0.088751696,0.59287393,0.97049326,0.368,0.236,0.049510523304343225,-0.03493602862581611,0.03924117274582386,0.07052927650511265,0.08932044834850854,0.0
2021-04-30,155,0.27871627,0.3495266,0.37175715,-0.070810355,0.63565916,0.9722392,0.2709677419354839,0.3548387096774194,0.014199648424983025,-0.04105797214433551,-0.08501000367105008,0.053012157479921974,0.09616806682706808,-0.38
2021-05-01,95,0.31881773,0.2568548,0.4243275,0.06196291,0.5918918,0.97323036,0.30526315789473685,0.25263157894736843,0.04054807685315609,-0.037459597922861576,0.021414833143353462,0.02663475026686986,0.08478040262955779,-0.3870967741935484
2021-06-01,250,0.39414918,0.30463484,0.301216,0.089514345,0.65988463,0.9745914,0.416,0.292,0.06210274547338486,-0.03431210285052657,0.027411599457263944,0.02688896656036377,0.07963553120322592,1.6315789473684212
2021-07-01,250,0.32820943,0.31246558,0.359325,0.015743842,0.6327455,0.9739216,0.344,0.32,0.03703248761594295,-0.03576450552791357,-0.02128864526748657,0.055740365758538246,0.06733133186381791,0.0
