Date,n_cand,n_hi,n_cand_rel,n_hi_rel,score_mean_rel,topic_policy_rel,topic_macro_rel,topic_trade_geo_rel,topic_market_rel,topic_corp_rel,topic_commod_fx_rel
2014-02-27,24,13,0.99601593625498,0.9210526315789475,0.9007835123784603,1.263157894736842,0.7920792079207921,0.7272727272727273,0.5095541401273885,0.96,0.8
2014-02-28,13,8,0.5578231292517006,0.5932475884244374,1.133572912569795,0.41836734693877553,1.5922330097087378,0.7321428571428572,1.0314465408805031,0.9609375,0.803921568627451
2014-03-03,23,15,0.9664429530201343,1.0649762282091917,1.108304437773755,1.2727272727272727,1.177570093457944,0.7368421052631579,1.803680981595092,0.9618320610687023,0.8076923076923077
2014-03-04,20,8,0.8462980318650422,0.598145285935085,0.8511566779700832,0.42156862745098045,0.7818181818181817,0.7413793103448276,0.5058823529411764,0.962686567164179,0.8113207547169812
2014-03-05,23,12,0.9705882352941176,0.8719512195121951,1.0340674968829628,2.563106796116505,1.5714285714285714,1.4915254237288136,0.5116279069767442,0.6423357664233577,0.8148148148148148
2014-03-06,23,16,0.9712230215827338,1.1434977578475336,1.005104736004196,1.238532110091743,0.3879310344827587,0.7377049180327868,1.0344827586206897,0.6474820143884892,0.8181818181818181
2014-03-07,15,9,0.647887323943662,0.6705539358600583,1.0369275730356593,0.8214285714285714,1.5726495726495726,0.7419354838709677,0.7752808988764045,0.3262411347517731,0.8214285714285714
2014-03-10,27,16,1.1423611111111112,1.1479885057471264,0.9113961394156678,1.6491228070175437,1.1652892561983472,0.746031746031746,0.7790055248618785,0.9929577464788731,1.6491228070175437
2014-03-11,22,11,0.9355932203389831,0.8078541374474053,0.8945141603308704,0.8135593220338984,0.38709677419354843,0.75,0.7826086956521738,0.6620689655172414,0.8135593220338982
2014-03-12,21,17,0.8960931005818786,1.2165517241379311,1.0113727180472218,0.8166666666666667,0.392,0.7538461538461539,1.0481283422459893,0.6666666666666666,2.4499999999999997
2014-03-13,19,14,0.8163265306122449,1.009421265141319,1.0377517484140255,1.2295081967213115,1.1904761904761905,0.7575757575757576,0.7853403141361257,1.0067114093959733,0.7936507936507936
2014-03-14,20,8,0.8602409638554217,0.6055408970976253,0.9526579583523641,0.816,0.7906976744186047,2.283582089552239,1.3144329896907216,0.3355263157894737,0.796875
2014-03-17,24,12,1.0268562401263823,0.8813559322033898,0.8849010888547936,0.8188976377952755,0.7938931297709924,0.7428571428571428,0.7839195979899497,1.0196078431372548,0.8
2014-03-18,24,14,1.0263361735089078,1.0192307692307692,1.094959856406114,2.054263565891473,0.7969924812030075,1.4929577464788732,1.8366336633663367,0.6794871794871794,0.8030303030303031
2014-03-19,18,9,0.7796352583586627,0.679245283018868,1.1562713200334431,1.6119402985074627,2.8,0.7397260273972602,0.7751196172248804,1.3670886075949369,0.8059701492537313
2014-03-20,23,13,0.9887640449438202,0.9565217391304348,1.015137182335793,0.7971014492753624,2.323943661971831,0.7432432432432432,0.7783018867924528,1.3580246913580247,0.8088235294117647
2014-03-21,11,6,0.49448123620309054,0.47863247863247865,1.1199370427668662,0.4,0.7567567567567568,2.2399999999999998,1.041860465116279,0.3373493975903614,0.8115942028985507
2014-03-24,36,15,1.5382932166301968,1.1041162227602905,0.8626975524298502,0.40425531914893614,1.5199999999999998,0.7307692307692307,1.5616438356164384,0.6826347305389222,1.6285714285714286
2014-03-25,27,13,1.153409090909091,0.9643705463182898,0.8967722277997463,0.4084507042253521,1.5064935064935066,0.7341772151898734,1.2888888888888888,0.6863905325443788,0.8055555555555556
2014-03-26,17,12,0.7395543175487466,0.8960280373831775,1.1210427118827042,0.4125874125874126,0.37341772151898733,1.475,1.7956521739130435,1.3801169590643274,0.8082191780821918
2014-03-27,20,11,0.8665749656121045,0.8285385500575374,0.9401613902285716,0.8333333333333334,0.37735849056603776,1.4634146341463414,0.7594936708860759,1.0285714285714285,0.8108108108108107
2014-03-28,13,6,0.576923076923077,0.48498845265588914,0.9174582982951976,0.4166666666666667,1.1320754716981132,0.7228915662650602,0.7627118644067797,0.3448275862068966,0.8108108108108107
2014-03-31,25,15,1.0706932052161975,1.1136890951276102,0.9116729884955338,0.8391608391608392,0.37499999999999994,1.4457831325301205,1.0084033613445378,0.6896551724137931,1.6216216216216215
2014-04-01,30,16,1.282758620689655,1.1874272409778812,0.9470581747406824,0.851063829787234,1.4999999999999998,1.4285714285714286,2.26890756302521,0.3448275862068966,1.6
2014-04-02,28,14,1.1966987620357634,1.0465116279069766,0.8984509518233778,0.8450704225352113,0.36809815950920244,0.7142857142857143,0.9876543209876544,1.3872832369942196,2.4
2014-04-03,17,14,0.7377049180327869,1.0452961672473868,1.1779949155859,2.535211267605634,0.7407407407407407,0.7142857142857143,0.49586776859504134,0.6896551724137931,1.5584415584415585
2014-04-04,17,14,0.7427785419532325,1.0465116279069766,1.0213082193065428,0.821917808219178,1.1180124223602483,0.7317073170731707,0.9917355371900827,0.3508771929824561,0.7792207792207793
2014-04-07,38,18,1.6182572614107882,1.322505800464037,0.8159259168066021,0.821917808219178,0.7453416149068323,0.7317073170731707,1.234567901234568,1.7857142857142858,0.7792207792207793
2014-04-08,20,11,0.8677685950413223,0.8352668213457076,0.9552547532250094,0.8163265306122448,1.1249999999999998,0.7317073170731707,0.9876543209876544,0.7058823529411765,0.7792207792207793
2014-04-09,19,12,0.8316008316008315,0.9122807017543859,0.9250149597153434,0.4081632653061224,0.759493670886076,1.4634146341463414,0.9836065573770493,0.35714285714285715,0.7792207792207793
2014-04-10,25,18,1.0886252616887648,1.3475177304964538,1.0508809843510662,0.8333333333333334,1.139240506329114,0.7407407407407407,1.9753086419753088,0.35714285714285715,0.7792207792207793
2014-04-11,17,11,0.7557732680195941,0.8490566037735849,0.9674903891073844,0.8275862068965516,0.37499999999999994,0.7407407407407407,0.9677419354838711,0.3592814371257485,1.5584415584415585
2014-04-14,26,15,1.135248773651016,1.136094674556213,1.0007370381062708,0.8275862068965516,0.7499999999999999,2.222222222222222,0.7258064516129034,1.840490797546012,0.7692307692307692
2014-04-15,11,10,0.5084745762711864,0.7875894988066826,1.1031139572586455,0.4137931034482758,1.1249999999999998,0.7228915662650602,0.49180327868852464,1.0843373493975903,0.7692307692307692
2014-04-16,17,12,0.7670454545454546,0.9330143540669856,1.2453914501275227,0.8333333333333334,1.8518518518518516,1.4457831325301205,0.4938271604938272,1.4457831325301205,0.7692307692307692
2014-04-17,14,6,0.6433166547533953,0.5023923444976076,0.9049434727572467,0.8391608391608392,0.37037037037037035,0.7228915662650602,0.24590163934426232,1.0650887573964498,0.7692307692307692
2014-04-22,37,18,1.6462093862815885,1.3801452784503632,0.9291661375818467,0.8391608391608392,0.7499999999999999,0.7228915662650602,1.5,2.142857142857143,1.5384615384615383
2014-04-23,20,10,0.905823148813803,0.7971014492753623,0.976410140142973,0.4195804195804196,1.8749999999999998,1.4457831325301205,0.995850622406639,0.6936416184971098,1.5384615384615383
2014-04-24,28,15,1.2626995645863572,1.175030599755202,0.8600463970078218,0.4225352112676056,0.37735849056603776,0.7142857142857143,0.7563025210084033,1.4035087719298245,0.7692307692307692
2014-04-25,19,13,0.8708272859216256,1.031941031941032,1.0100033904084276,0.4225352112676056,0.7692307692307692,0.7317073170731707,1.2658227848101264,1.4035087719298245,0.7692307692307692
2014-04-28,24,12,1.0940919037199124,0.9547123623011016,0.9607968067357845,0.8633093525179857,0.38709677419354843,1.4634146341463414,0.2531645569620253,2.0930232558139537,1.5384615384615383
2014-04-29,21,15,0.9649122807017544,1.1822660098522169,1.0900570678724115,0.8571428571428572,1.1764705882352942,0.7228915662650602,1.0434782608695652,2.0689655172413794,0.759493670886076
2014-04-30,30,22,1.3586559532505478,1.6995073891625616,0.9551727294437784,0.8571428571428572,0.7843137254901962,0.7228915662650602,1.5584415584415585,1.0227272727272727,0.759493670886076
2014-05-01,24,12,1.1005135730007338,0.9570552147239263,0.9603099941057134,1.7142857142857144,0.7792207792207793,0.7228915662650602,0.5194805194805194,1.0285714285714285,1.518987341772152
2014-05-02,21,10,0.9677419354838709,0.8068459657701712,0.8709542290196224,0.4225352112676056,1.5483870967741937,0.7228915662650602,0.5240174672489083,1.0227272727272727,0.759493670886076
2014-05-06,43,26,1.9383259911894273,1.9828641370869033,1.0263083316182866,1.702127659574468,0.7741935483870969,0.7228915662650602,1.3157894736842106,3.3707865168539324,0.7692307692307692
2014-05-07,22,12,0.996389891696751,0.9397590361445782,0.9602677833426636,0.851063829787234,0.3846153846153846,0.7228915662650602,1.0434782608695652,1.3043478260869565,0.7792207792207793
2014-05-08,28,15,1.2526997840172787,1.1566265060240963,0.9262426201238242,1.7266187050359714,0.794701986754967,0.7317073170731707,0.7792207792207793,0.32085561497326204,1.5584415584415585
2014-05-09,18,12,0.823699421965318,0.9386281588447654,1.0800942805476896,0.8450704225352113,1.1920529801324504,0.7407407407407407,0.7826086956521738,1.9672131147540985,0.7692307692307692
2014-05-12,26,16,1.1722141823444283,1.2318840579710144,0.9587472191358571,1.3138686131386863,0.794701986754967,0.75,0.5217391304347826,1.6304347826086956,0.7692307692307692
2014-05-13,23,16,1.0412147505422993,1.2244897959183674,0.9349601463468794,0.45112781954887216,0.3973509933774835,0.75,1.3157894736842106,1.6129032258064515,0.7692307692307692
2014-05-14,28,15,1.256317689530686,1.1455847255369929,1.1874477068435645,2.255639097744361,2.384105960264901,0.75,1.3157894736842106,0.9677419354838709,2.3076923076923075
2014-05-15,25,16,1.1126961483594864,1.2071005917159763,0.9895985068679563,3.088235294117647,0.3846153846153846,1.5,0.5240174672489083,0.6417112299465241,0.759493670886076
2014-05-16,14,8,0.6437768240343348,0.6413301662707839,0.8990444136977008,0.425531914893617,0.3921568627450981,0.7692307692307692,1.0526315789473684,0.3225806451612903,0.7692307692307692
2014-05-19,41,21,1.8103448275862069,1.5846338535414166,0.887959169211986,0.43165467625899284,0.8,0.7792207792207793,1.3215859030837005,2.27027027027027,0.7692307692307692
2014-05-20,22,12,0.9766454352441614,0.9263657957244655,1.015261871295572,0.8759124087591241,0.821917808219178,0.7792207792207793,1.0526315789473684,1.5789473684210527,0.7692307692307692
2014-05-21,21,15,0.9282700421940928,1.136094674556213,1.0760674855129728,2.2058823529411766,0.4081632653061224,0.7792207792207793,0.5217391304347826,0.9375,1.5384615384615383
2014-05-22,25,16,1.0947368421052632,1.198589894242068,1.0410751221187853,0.4285714285714286,0.4081632653061224,0.7792207792207793,2.096069868995633,1.5625,0.759493670886076
2014-05-23,13,6,0.590302178496135,0.49295774647887325,1.0085580331573478,0.43165467625899284,0.410958904109589,0.7792207792207793,1.0300429184549356,0.6282722513089005,0.759493670886076
2014-05-27,29,21,1.271186440677966,1.5602836879432624,1.0394213114178275,1.3043478260869565,1.232876712328767,2.337662337662338,1.0256410256410258,1.2765957446808511,0.7692307692307692
2014-05-28,18,9,0.7977606717984604,0.6993006993006993,0.9590674559381812,0.4285714285714286,1.232876712328767,0.759493670886076,0.5106382978723405,0.9523809523809524,0.7692307692307692
2014-05-29,17,10,0.7589599437807449,0.7728337236533959,0.9504428696758142,0.8695652173913044,1.2244897959183672,0.759493670886076,0.25531914893617025,0.6349206349206349,0.7692307692307692
2014-05-30,13,6,0.5886475122634898,0.49065420560747663,0.9267276597001747,0.43165467625899284,0.821917808219178,1.518987341772152,0.7758620689655172,0.3191489361702128,0.7692307692307692
2014-06-02,22,14,0.9738884968242766,1.062573789846517,1.0189175561028765,1.7518248175182483,0.8275862068965516,0.75,0.2631578947368421,1.6129032258064515,0.7692307692307692
2014-06-03,19,9,0.8456659619450317,0.7033997655334114,0.9230123158819632,0.8571428571428572,1.2413793103448274,0.75,0.5286343612334802,0.3191489361702128,0.7692307692307692
2014-06-04,16,9,0.7208480565371025,0.7058823529411765,0.9748059437607134,0.4411764705882353,0.8333333333333334,2.278481012658228,0.2643171806167401,0.6417112299465241,0.7692307692307692
2014-06-05,21,13,0.9375000000000001,0.9964412811387899,1.193457168005073,3.134328358208955,0.4137931034482758,0.7407407407407407,1.3392857142857142,0.9625668449197861,0.7692307692307692
2014-06-06,15,10,0.6789250353606789,0.7792207792207791,1.1405793996571056,0.8633093525179857,1.6901408450704225,0.7407407407407407,1.0619469026548674,0.9523809523809524,0.7692307692307692
2014-06-09,25,15,1.1126961483594864,1.1414982164090368,1.0578350158346148,0.43795620437956206,0.4195804195804196,0.7407407407407407,1.0572687224669604,1.9047619047619049,0.7792207792207793
2014-06-10,18,8,0.8113879003558718,0.6390532544378698,0.8235638178065187,0.4411764705882353,0.4195804195804196,0.7407407407407407,0.7894736842105263,0.31088082901554404,1.5584415584415585
2014-06-11,19,11,0.8559201141226819,0.8612440191387559,1.0474988051731946,0.4444444444444444,1.2587412587412588,0.7407407407407407,1.0572687224669604,0.625,1.5789473684210527
2014-06-12,20,15,0.8987161198288159,1.1524609843937574,1.3450575316976683,2.255639097744361,1.2587412587412588,0.7407407407407407,0.7894736842105263,1.256544502617801,1.5584415584415585
2014-06-13,17,11,0.7703281027104136,0.8571428571428571,1.0993948780597647,2.2058823529411766,0.8333333333333334,0.759493670886076,0.5309734513274337,0.30927835051546393,1.5384615384615383
2014-06-16,26,19,1.1612903225806452,1.430274135876043,1.1161019274827193,0.8633093525179857,1.6666666666666667,0.759493670886076,1.0666666666666667,1.875,2.278481012658228
2014-06-17,22,15,0.987831066571224,1.1374407582938388,1.131544823975912,0.4411764705882353,2.465753424657534,1.5384615384615383,0.8108108108108107,1.530612244897959,2.222222222222222
2014-06-18,24,16,1.070663811563169,1.2,1.3173598730337794,3.6090225563909772,1.2413793103448274,0.759493670886076,1.3513513513513513,0.30456852791878175,2.1686746987951806
2014-06-19,21,11,0.94151212553495,0.8440797186400938,1.0773656334710031,2.1582733812949644,0.4225352112676056,0.759493670886076,1.0714285714285714,0.6185567010309279,2.8235294117647056
2014-06-20,15,4,0.6798866855524078,0.34965034965034963,0.8337071246748513,0.4195804195804196,0.851063829787234,0.7792207792207793,0.5357142857142857,0.6153846153846154,0.6818181818181818
2014-06-23,29,17,1.2940330697340043,1.2750885478158205,0.8405535033215117,0.4195804195804196,1.2949640287769786,0.7792207792207793,0.5454545454545455,0.9230769230769231,0.6896551724137931
2014-06-24,15,7,0.6891600861450108,0.564042303172738,0.863650307930174,1.2587412587412588,0.4347826086956522,0.7792207792207793,0.5529953917050692,0.30612244897959184,0.6896551724137931
2014-06-25,18,11,0.8195542774982028,0.851063829787234,0.9155067516122856,0.4137931034482758,1.3043478260869565,0.7894736842105263,0.2830188679245283,0.31088082901554404,0.6896551724137931
2014-06-26,20,8,0.9071274298056156,0.6382978723404256,0.9002624807892216,0.8333333333333334,0.4285714285714286,0.8,0.8571428571428571,0.6282722513089005,0.6896551724137931
2014-06-27,15,10,0.6876790830945559,0.7783018867924528,0.9403077031202848,0.8275862068965516,0.8695652173913044,0.8,0.2857142857142857,0.625,0.6896551724137931
2014-06-30,27,17,1.2121212121212122,1.281138790035587,1.0523157185827299,0.8275862068965516,0.8633093525179857,2.4324324324324325,0.8695652173913043,1.5625,0.6976744186046512
2014-07-01,25,13,1.1279826464208242,0.9952606635071091,0.9526429947035792,0.8275862068965516,0.8759124087591241,0.8,1.1940298507462686,0.9183673469387755,1.4117647058823528
2014-07-02,17,7,0.782608695652174,0.5693950177935942,0.865236234239638,0.8275862068965516,0.4347826086956522,0.8,0.8955223880597015,0.6153846153846154,0.7142857142857143
2014-07-03,34,20,1.5217391304347827,1.507177033492823,1.0614998041051467,1.702127659574468,2.6277372262773726,0.8,1.7821782178217822,1.5384615384615385,0.7228915662650602
2014-07-04,5,3,0.25769506084466715,0.2850356294536817,0.6952853864848485,0.8391608391608392,0.4285714285714286,0.8,0.29411764705882354,0.3015075376884422,0.7228915662650602
2014-07-07,19,8,0.8797653958944281,0.652962515114873,0.8479648014292439,1.2587412587412588,0.43165467625899284,0.8,0.6,0.9230769230769231,0.7228915662650602
2014-07-08,17,10,0.7923697725605283,0.8009708737864079,0.8468211635457125,0.4166666666666667,0.43795620437956206,0.8,0.30303030303030304,0.6122448979591837,0.7228915662650602
2014-07-09,17,9,0.7935341660543718,0.7299270072992701,1.0021760169771396,1.6666666666666667,0.8823529411764706,0.8108108108108107,0.3076923076923077,0.6091370558375635,0.7228915662650602
2014-07-10,21,15,0.975609756097561,1.1808118081180812,1.1139380251020787,0.821917808219178,1.7777777777777777,1.6216216216216215,0.6382978723404256,0.9090909090909092,0.7228915662650602
2014-07-11,14,10,0.6632277081798084,0.8078335373317013,0.8880880230897378,1.232876712328767,0.4347826086956522,0.8,0.3225806451612903,0.3,0.7317073170731707
2014-07-14,30,17,1.3828996282527881,1.3300492610837438,0.9835158991226295,1.6326530612244896,1.3138686131386863,0.821917808219178,1.3043478260869565,1.2244897959183674,0.7317073170731707
2014-07-15,23,13,1.0557184750733137,1.0256410256410255,1.0856296660596898,2.0,2.6277372262773726,0.821917808219178,0.9677419354838709,0.6091370558375635,0.7317073170731707
2014-07-16,22,10,1.0072992700729928,0.8048780487804879,0.9386270061217555,0.3921568627450981,1.3043478260869565,0.8333333333333334,1.6042780748663101,0.6153846153846154,0.7317073170731707
2014-07-17,20,10,0.9143686502177069,0.8009708737864079,1.021287246071829,0.7894736842105263,0.4285714285714286,3.3333333333333335,1.256544502617801,0.30927835051546393,0.7317073170731707
2014-07-18,12,9,0.5731080088170463,0.7352941176470589,0.9871656517479795,0.39473684210526316,0.43165467625899284,0.8,0.6349206349206349,0.9523809523809524,0.7407407407407407
2014-07-21,32,16,1.4634146341463414,1.2515337423312882,0.9187804423199541,0.7894736842105263,0.8888888888888888,1.6216216216216215,0.6417112299465241,1.2631578947368423,0.75
2014-07-22,21,12,0.9727339719970522,0.9558823529411765,0.9918901042190539,0.3921568627450981,1.3235294117647058,1.6,0.9677419354838709,1.2631578947368423,0.75
2014-07-23,22,13,1.0154525386313467,1.030674846625767,1.1468035970560553,2.3529411764705883,0.43795620437956206,0.7894736842105263,0.9782608695652173,0.9473684210526316,0.75
2014-07-24,22,10,1.0169491525423728,0.8088235294117647,0.8552051449927744,0.38216560509554137,0.8759124087591241,0.8,0.3225806451612903,1.2834224598930482,0.759493670886076
2014-07-25,18,11,0.8394698085419735,0.8877928483353884,1.0862222324427049,0.3846153846153846,1.3235294117647058,1.6,1.3114754098360657,0.6486486486486486,1.518987341772152
2014-07-28,32,20,1.4710252600297176,1.575,1.027851774832582,1.9354838709677422,0.43795620437956206,3.1578947368421053,0.994475138121547,0.9782608695652173,2.25
2014-07-29,25,18,1.1521418020679468,1.4108910891089108,1.130512419575244,1.1538461538461537,0.4411764705882353,5.3164556962025316,1.3186813186813187,1.3043478260869565,0.7407407407407407
2014-07-30,27,16,1.2371134020618557,1.25,1.1152711704964995,0.759493670886076,1.3533834586466165,3.5294117647058822,1.3043478260869565,1.2972972972972971,2.222222222222222
2014-07-31,22,14,1.0283159463487332,1.1166253101736971,1.2085367009913741,0.7692307692307692,0.8955223880597015,2.696629213483146,2.295081967213115,1.675977653631285,0.7228915662650602
2014-08-01,15,8,0.7153502235469449,0.6683168316831684,1.0708920628684673,1.1538461538461537,0.8888888888888888,1.3043478260869565,0.9677419354838709,0.6666666666666666,0.7228915662650602
2014-08-04,17,6,0.8126410835214447,0.5243445692883896,0.8025655287555626,0.7741935483870969,0.4444444444444444,1.2903225806451613,0.6451612903225806,0.3314917127071823,0.7317073170731707
2014-08-05,20,14,0.9487951807228916,1.1320754716981132,0.9791173293558978,1.5483870967741937,0.45112781954887216,0.6382978723404256,0.3243243243243243,0.6818181818181818,0.7317073170731707
2014-08-06,15,13,0.7261724659606656,1.0592686002522067,1.1311089457257468,0.7692307692307692,0.9090909090909091,1.2765957446808511,0.32608695652173914,1.0404624277456647,0.7317073170731707
2014-08-07,21,9,1.0045662100456623,0.759493670886076,0.9705139007060154,1.1464968152866242,2.255639097744361,1.263157894736842,1.0,0.3508771929824561,0.7317073170731707
2014-08-08,12,5,0.5967865340474369,0.45918367346938777,0.8341098547858785,0.38709677419354843,0.9090909090909091,1.25,0.33707865168539325,0.3550295857988166,0.75
2014-08-11,21,8,1.0200927357032457,0.6985769728331177,0.8103413174189105,1.2080536912751678,0.45112781954887216,0.625,0.3389830508474576,1.0714285714285714,0.75
2014-08-12,13,8,0.6456571867794004,0.6985769728331177,1.0421214197886133,1.1920529801324504,0.9022556390977443,0.625,0.6896551724137931,1.0588235294117647,0.75
2014-08-13,23,14,1.131186174391202,1.1842105263157896,1.137166045261888,2.3529411764705883,0.9022556390977443,0.625,0.3508771929824561,1.8072289156626506,0.75
2014-08-14,12,9,0.6122448979591837,0.7874015748031497,1.25061214232411,1.1464968152866242,1.3533834586466165,0.625,0.7142857142857143,0.7228915662650602,1.5
2014-08-15,10,8,0.5217391304347826,0.7142857142857143,1.1709003371558657,0.7741935483870969,0.8888888888888888,1.25,0.35714285714285715,1.0909090909090908,0.75
2014-08-18,29,17,1.4400000000000002,1.4438502673796791,1.0667456865973286,1.5384615384615383,1.7647058823529411,1.2371134020618557,1.4906832298136645,1.4723926380368098,2.25
2014-08-19,19,16,0.947867298578199,1.3438735177865613,1.1941656322593688,1.1320754716981132,2.1582733812949644,0.6122448979591837,1.4906832298136645,1.8181818181818181,0.7317073170731707
2014-08-20,18,13,0.9076433121019108,1.1140583554376657,1.2809761820631054,2.2641509433962264,0.851063829787234,1.25,1.4906832298136645,1.0843373493975903,0.7317073170731707
2014-08-21,16,13,0.8121019108280255,1.108179419525066,1.084863878711301,1.0975609756097562,1.7142857142857144,0.6185567010309279,0.7361963190184049,0.3614457831325301,1.4634146341463414
2014-08-22,11,10,0.5737051792828685,0.8672798948751642,1.282514400494252,1.4545454545454546,1.276595744680851,0.6185567010309279,1.0975609756097562,0.36363636363636365,1.4457831325301205
2014-08-26,25,15,1.2450119712689545,1.2549019607843137,0.9176266087787643,0.7142857142857143,0.8450704225352113,0.625,1.0975609756097562,1.8181818181818181,1.4285714285714286
